OrderID,LineNumber,ClientID,ProductKey,DateCommande,Quantite,PrixUnitaire,Remise,Region,Statut,Canal
CMD00113,2,CL0145,PR0047,2024-02-27,5,9.43,0.30,Nord,En cours,Mobile
CMD00114,1,CL0192,PR0025,2025-01-11,1,25.16,0,Occitanie,Livrée,Mobile
CMD00115,1,CL0122,PR0007,2025-06-11,3,28.18,0,Ouest,En cours,Boutique
CMD00116,1,CL0025,PR0043,2025-11-26,1,16.02,0.20,Occitanie,Livrée,Mobile
CMD00116,2,CL0025,PR0054,2025-11-26,2,3.49,0.25,Occitanie,En cours,Mobile
CMD00116,3,CL0025,PR0003,2025-11-26,4,21.14,0,Occitanie,Annulée,Mobile
CMD00116,4,CL0025,PR0055,2025-11-26,1,44.67,0.07,Occitanie,Livrée,Mobile
CMD00117,1,CL0188,PR0004,2024-01-01,1,36.85,0,Bretagne,Livrée,Mobile
CMD00117,2,CL0188,PR0018,2024-01-01,2,13.54,0,Bretagne,Livrée,Boutique
CMD00117,3,CL0188,PR0019,2024-01-01,1,22.24,0.00,Bretagne,Livrée,Boutique
CMD00117,4,CL0188,PR0009,2024-01-01,5,44.87,0.03,Bretagne,Annulée,Boutique
CMD00118,1,CL0130,PR0053,2024-06-08,2,46.62,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00118,2,CL0130,PR0048,2024-06-08,1,44.22,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00118,3,CL0130,PR0051,2024-06-08,2,29.17,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00119,1,CL0069,PR0025,2024-12-01,3,40.21,0,Sud,Annulée,Boutique
CMD00119,2,CL0069,PR0008,2024-12-01,3,33.41,0,Sud,Livrée,Mobile
CMD00119,3,CL0069,PR0048,2024-12-01,3,37.95,0,Sud,Livrée,Boutique
CMD00119,4,CL0069,PR0028,2024-12-01,5,37.01,0.26,Sud,Livrée,Boutique
CMD00120,1,CL0012,PR0038,2025-12-11,1,32.42,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00120,2,CL0012,PR0026,2025-12-11,1,23.54,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00121,1,CL0176,PR0047,2025-03-28,2,7.20,0,Occitanie,En cours,Boutique
CMD00121,2,CL0176,PR0020,2025-03-28,5,4.27,0,Occitanie,Livrée,Boutique
CMD00122,1,CL0016,PR0058,2025-01-06,2,35.80,0,Ouest,En cours,Boutique
CMD00122,2,CL0016,PR0026,2025-01-06,2,36.68,0.22,Ouest,Livrée,Mobile
CMD00122,3,CL0016,PR0050,2025-01-06,3,4.71,0,Ouest,Livrée,En ligne
CMD00122,4,CL0016,PR0029,2025-01-06,5,5.35,0,Ouest,Livrée,Mobile
CMD00123,1,CL0103,PR0051,2025-06-05,3,40.03,0,Est,Livrée,Boutique
CMD00123,2,CL0103,PR0012,2025-06-05,4,18.75,0,Est,Livrée,En ligne
CMD00123,3,CL0103,PR0013,2025-06-05,4,15.12,0,Est,Annulée,Boutique
CMD00124,1,CL0169,PR0052,2024-11-15,5,7.59,0,Bretagne,Livrée,Boutique
CMD00124,2,CL0169,PR0039,2024-11-15,4,31.43,0,Bretagne,En cours,Mobile
CMD00125,1,CL0084,PR0011,2025-09-03,5,35.69,0,Île-de-France,Livrée,En ligne
CMD00125,2,CL0084,PR0057,2025-09-03,1,30.76,0,Île-de-France,Livrée,Boutique
CMD00125,3,CL0084,PR0032,2025-09-03,3,21.54,0.29,Île-de-France,Livrée,Mobile
CMD00126,1,CL0194,PR0058,2024-04-11,4,2.14,0,Île-de-France,Livrée,Boutique
CMD00126,2,CL0194,PR0024,2024-04-11,5,3.28,0,Île-de-France,Livrée,Mobile
CMD00127,1,CL0183,PR0057,2024-05-28,2,37.59,0,Sud,Livrée,Mobile
CMD00127,2,CL0183,PR0044,2024-05-28,5,20.58,0,Sud,Livrée,Boutique
CMD00128,1,CL0125,PR0049,2024-04-25,4,18.88,0,Ouest,Livrée,En ligne
CMD00129,1,CL0020,PR0024,2024-11-11,3,43.22,0,Bretagne,Livrée,Mobile
CMD00129,2,CL0020,PR0004,2024-11-11,5,16.54,0,Bretagne,Annulée,En ligne
CMD00129,3,CL0020,PR0040,2024-11-11,2,6.50,0,Bretagne,Livrée,En ligne
CMD00130,1,CL0015,PR0049,2025-01-23,4,22.98,0,Ouest,En cours,En ligne
CMD00130,2,CL0015,PR0004,2025-01-23,1,38.47,0,Ouest,Annulée,En ligne
CMD00131,1,CL0146,PR0040,2024-06-07,3,12.15,0.07,Nord,Livrée,En ligne
CMD00131,2,CL0146,PR0046,2024-06-07,3,32.28,0,Nord,Livrée,En ligne
CMD00131,3,CL0146,PR0047,2024-06-07,5,4.81,0,Nord,Livrée,En ligne
CMD00131,4,CL0146,PR0047,2024-06-07,1,42.18,0,Nord,Livrée,Boutique
CMD00132,1,CL0165,PR0021,2025-08-11,1,2.05,0,Occitanie,Livrée,En ligne
CMD00132,2,CL0165,PR0011,2025-08-11,4,19.96,0.30,Occitanie,Livrée,Boutique
CMD00132,3,CL0165,PR0025,2025-08-11,2,19.42,0.17,Occitanie,Livrée,Boutique
CMD00132,4,CL0165,PR0029,2025-08-11,3,20.80,0,Occitanie,Livrée,Boutique
CMD00133,1,CL0077,PR0024,2025-09-07,2,12.71,0,Ouest,Livrée,Boutique
CMD00133,2,CL0077,PR0005,2025-09-07,2,29.69,0.29,Ouest,Livrée,Boutique
CMD00134,1,CL0070,PR0046,2025-01-03,2,38.62,0,Sud,Livrée,Mobile
CMD00134,2,CL0070,PR0022,2025-01-03,5,28.63,0,Sud,En cours,En ligne
CMD00134,3,CL0070,PR0006,2025-01-03,5,22.64,0,Sud,En cours,Mobile
CMD00135,1,CL0074,PR0011,2025-06-20,4,37.90,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00135,2,CL0074,PR0004,2025-06-20,5,14.70,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00135,3,CL0074,PR0046,2025-06-20,1,32.13,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00136,1,CL0109,PR0049,2025-04-02,5,34.53,0,Occitanie,Livrée,Mobile
CMD00136,2,CL0109,PR0031,2025-04-02,3,25.28,0,Occitanie,Annulée,Mobile
CMD00136,3,CL0109,PR0040,2025-04-02,2,34.29,0,Occitanie,Annulée,Mobile
CMD00137,1,CL0173,PR0031,2025-05-01,3,32.06,0.13,Ouest,En cours,En ligne
CMD00137,2,CL0173,PR0020,2025-05-01,5,4.26,0,Ouest,Livrée,Mobile
CMD00138,1,CL0097,PR0022,2025-09-18,3,27.26,0,Île-de-France,Annulée,Mobile
CMD00138,2,CL0097,PR0004,2025-09-18,3,24.72,0.25,Île-de-France,Livrée,Mobile
CMD00138,3,CL0097,PR0058,2025-09-18,1,34.93,0,Île-de-France,Livrée,Boutique
CMD00138,4,CL0097,PR0054,2025-09-18,3,17.42,0,Île-de-France,Livrée,Boutique
CMD00139,1,CL0179,PR0011,2024-03-12,5,34.39,0,Nord,Annulée,En ligne
CMD00139,2,CL0179,PR0015,2024-03-12,4,45.77,0,Nord,Livrée,Mobile
CMD00139,3,CL0179,PR0009,2024-03-12,4,27.57,0,Nord,Livrée,Mobile
CMD00140,1,CL0161,PR0042,2025-06-28,4,3.46,0,Sud,Livrée,Mobile
CMD00140,2,CL0161,PR0041,2025-06-28,2,7.97,0,Sud,Livrée,Boutique
CMD00140,3,CL0161,PR0034,2025-06-28,4,36.74,0,Sud,Livrée,Mobile
CMD00141,1,CL0087,PR0028,2024-06-01,2,42.57,0,Ouest,Annulée,En ligne
CMD00141,2,CL0087,PR0026,2024-06-01,4,30.67,0.24,Ouest,Annulée,En ligne
CMD00141,3,CL0087,PR0030,2024-06-01,1,2.23,0,Ouest,Livrée,Mobile
CMD00141,4,CL0087,PR0032,2024-06-01,4,15.50,0.11,Ouest,Livrée,En ligne
CMD00142,1,CL0026,PR0019,2025-03-04,5,46.19,0,Nord,Livrée,En ligne
CMD00143,1,CL0153,PR0038,2024-07-22,3,22.42,0,Sud,Annulée,En ligne
CMD00143,2,CL0153,PR0010,2024-07-22,3,5.97,0,Sud,Livrée,En ligne
CMD00143,3,CL0153,PR0001,2024-07-22,5,25.18,0.29,Sud,Livrée,Boutique
CMD00143,4,CL0153,PR0011,2024-07-22,1,2.08,0,Sud,Livrée,En ligne
CMD00144,1,CL0181,PR0034,2025-03-07,5,21.45,0,Bretagne,Livrée,Boutique
CMD00145,1,CL0135,PR0056,2025-05-20,1,36.45,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00145,2,CL0135,PR0016,2025-05-20,5,45.90,0.26,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD00145,3,CL0135,PR0016,2025-05-20,5,29.05,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00146,1,CL0071,PR0041,2024-02-06,1,32.35,0,Sud,Livrée,Boutique
CMD00146,2,CL0071,PR0018,2024-02-06,5,46.62,0,Sud,En cours,Boutique
CMD00146,3,CL0071,PR0031,2024-02-06,2,2.11,0,Sud,Annulée,Mobile
CMD00147,1,CL0014,PR0033,2024-04-22,1,25.51,0,Occitanie,Livrée,Mobile
CMD00147,2,CL0014,PR0046,2024-04-22,1,11.87,0,Occitanie,Livrée,Boutique
CMD00147,3,CL0014,PR0027,2024-04-22,1,2.38,0,Occitanie,Annulée,Mobile
CMD00148,1,CL0108,PR0047,2024-01-23,5,11.07,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00148,2,CL0108,PR0020,2024-01-23,2,17.95,0.00,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00149,1,CL0153,PR0048,2025-09-03,2,45.43,0.25,Sud,En cours,Mobile
CMD00149,2,CL0153,PR0020,2025-09-03,5,4.91,0,Sud,Livrée,Mobile
CMD00149,3,CL0153,PR0025,2025-09-03,1,3.87,0,Sud,Livrée,Boutique
CMD00150,1,CL0139,PR0035,2025-06-08,3,11.99,0,Bretagne,Livrée,Mobile
CMD00151,1,CL0022,PR0034,2025-07-26,2,12.70,0.24,Occitanie,En cours,En ligne
CMD00151,2,CL0022,PR0014,2025-07-26,5,39.30,0,Occitanie,En cours,Boutique
CMD00151,3,CL0022,PR0055,2025-07-26,4,45.04,0,Occitanie,Annulée,En ligne
CMD00151,4,CL0022,PR0048,2025-07-26,3,43.70,0,Occitanie,Annulée,Mobile
CMD00152,1,CL0146,PR0054,2025-09-23,2,20.20,0,Nord,Annulée,Mobile
CMD00153,1,CL0117,PR0023,2024-10-03,5,27.82,0.22,Auvergne-Rhône-Alpes,En cours,En ligne
CMD00153,2,CL0117,PR0035,2024-10-03,4,14.10,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00154,1,CL0199,PR0005,2025-03-19,3,20.00,0.13,Île-de-France,En cours,Boutique
CMD00155,1,CL0110,PR0032,2025-01-25,2,32.47,0.27,Nord,En cours,En ligne
CMD00155,2,CL0110,PR0007,2025-01-25,2,37.43,0,Nord,En cours,Boutique
CMD00156,1,CL0152,PR0057,2025-09-22,1,38.26,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00156,2,CL0152,PR0045,2025-09-22,5,28.73,0.16,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00157,1,CL0197,PR0053,2024-05-12,5,22.43,0,Île-de-France,Livrée,Boutique
CMD00158,1,CL0014,PR0045,2024-04-02,4,37.84,0,Occitanie,Annulée,Boutique
CMD00158,2,CL0014,PR0035,2024-04-02,4,41.80,0,Occitanie,Livrée,Mobile
CMD00159,1,CL0190,PR0022,2025-07-08,5,21.30,0,Île-de-France,Annulée,En ligne
CMD00159,2,CL0190,PR0024,2025-07-08,2,25.98,0,Île-de-France,Livrée,En ligne
CMD00159,3,CL0190,PR0009,2025-07-08,2,11.00,0,Île-de-France,Livrée,Mobile
CMD00160,1,CL0072,PR0055,2025-10-20,2,33.82,0,Île-de-France,Annulée,Mobile
CMD00160,2,CL0072,PR0003,2025-10-20,1,37.14,0.12,Île-de-France,Livrée,Mobile
CMD00160,3,CL0072,PR0049,2025-10-20,1,36.95,0.20,Île-de-France,Annulée,Mobile
CMD00160,4,CL0072,PR0026,2025-10-20,5,32.88,0,Île-de-France,En cours,En ligne
CMD00161,1,CL0009,PR0006,2024-12-10,5,14.09,0,Est,Livrée,En ligne
CMD00161,2,CL0009,PR0034,2024-12-10,5,42.75,0,Est,En cours,En ligne
CMD00161,3,CL0009,PR0054,2024-12-10,3,10.35,0.09,Est,Livrée,En ligne
CMD00162,1,CL0072,PR0041,2024-10-04,1,9.27,0,Île-de-France,Livrée,Boutique
CMD00162,2,CL0072,PR0008,2024-10-04,1,29.83,0,Île-de-France,Livrée,Boutique
CMD00162,3,CL0072,PR0045,2024-10-04,2,10.05,0,Île-de-France,Livrée,Boutique
CMD00163,1,CL0119,PR0029,2025-08-11,1,20.89,0,Auvergne-Rhône-Alpes,Annulée,En ligne
CMD00164,1,CL0182,PR0050,2025-01-17,3,17.05,0.12,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00164,2,CL0182,PR0041,2025-01-17,4,20.65,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00165,1,CL0134,PR0011,2024-10-07,5,30.34,0,Ouest,Annulée,En ligne
CMD00165,2,CL0134,PR0036,2024-10-07,4,19.04,0,Ouest,En cours,Boutique
CMD00166,1,CL0114,PR0051,2025-10-19,3,38.38,0,Occitanie,Livrée,En ligne
CMD00166,2,CL0114,PR0060,2025-10-19,5,21.82,0,Occitanie,Livrée,Mobile
CMD00166,3,CL0114,PR0002,2025-10-19,5,38.62,0,Occitanie,Livrée,En ligne
CMD00167,1,CL0053,PR0060,2024-12-08,5,4.30,0,Île-de-France,Livrée,En ligne
CMD00167,2,CL0053,PR0020,2024-12-08,1,4.65,0,Île-de-France,Livrée,Boutique
CMD00168,1,CL0081,PR0025,2025-04-20,5,22.33,0,Ouest,Livrée,Boutique
CMD00168,2,CL0081,PR0056,2025-04-20,4,5.32,0,Ouest,Livrée,Mobile
CMD00169,1,CL0127,PR0053,2025-07-20,4,41.92,0,Est,Annulée,En ligne
CMD00169,2,CL0127,PR0016,2025-07-20,2,25.22,0,Est,Annulée,Boutique
CMD00170,1,CL0001,PR0019,2025-01-06,3,31.39,0,Île-de-France,Livrée,Mobile
CMD00170,2,CL0001,PR0031,2025-01-06,2,13.36,0,Île-de-France,En cours,Boutique
CMD00170,3,CL0001,PR0020,2025-01-06,1,8.75,0,Île-de-France,Livrée,Mobile
CMD00170,4,CL0001,PR0008,2025-01-06,5,35.59,0,Île-de-France,En cours,Mobile
CMD00171,1,CL0179,PR0033,2024-06-16,4,23.88,0.24,Nord,Livrée,Mobile
CMD00171,2,CL0179,PR0058,2024-06-16,2,23.16,0,Nord,Livrée,Mobile
CMD00171,3,CL0179,PR0054,2024-06-16,3,32.10,0,Nord,En cours,Mobile
CMD00172,1,CL0167,PR0040,2025-10-06,5,39.97,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00172,2,CL0167,PR0016,2025-10-06,2,38.47,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00173,1,CL0161,PR0022,2025-05-11,2,46.52,0,Sud,Livrée,Mobile
CMD00173,2,CL0161,PR0052,2025-05-11,1,26.26,0,Sud,Annulée,Mobile
CMD00173,3,CL0161,PR0008,2025-05-11,2,14.72,0,Sud,En cours,Boutique
CMD00174,1,CL0166,PR0057,2025-02-08,3,3.81,0,Sud,Livrée,En ligne
CMD00174,2,CL0166,PR0028,2025-02-08,1,25.55,0,Sud,Annulée,Mobile
CMD00175,1,CL0058,PR0002,2024-02-22,4,29.36,0,Bretagne,En cours,Mobile
CMD00175,2,CL0058,PR0010,2024-02-22,1,7.35,0,Bretagne,Livrée,Boutique
CMD00175,3,CL0058,PR0023,2024-02-22,4,18.93,0,Bretagne,Livrée,Mobile
CMD00176,1,CL0020,PR0027,2025-07-09,5,15.93,0,Bretagne,Livrée,En ligne
CMD00177,1,CL0167,PR0048,2024-05-11,4,40.33,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00177,2,CL0167,PR0016,2024-05-11,1,15.70,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00177,3,CL0167,PR0055,2024-05-11,5,18.36,0.01,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00177,4,CL0167,PR0049,2024-05-11,3,32.20,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00178,1,CL0156,PR0007,2024-12-20,5,19.49,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00178,2,CL0156,PR0010,2024-12-20,1,19.59,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00178,3,CL0156,PR0008,2024-12-20,3,3.66,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00178,4,CL0156,PR0006,2024-12-20,2,37.07,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00179,1,CL0056,PR0055,2024-11-04,2,45.45,0,Occitanie,Annulée,Boutique
CMD00180,1,CL0050,PR0045,2024-10-18,1,15.42,0,Sud,Livrée,Boutique
CMD00180,2,CL0050,PR0059,2024-10-18,1,34.81,0,Sud,Livrée,Boutique
CMD00180,3,CL0050,PR0055,2024-10-18,4,34.37,0,Sud,En cours,Mobile
CMD00181,1,CL0196,PR0006,2025-04-15,5,30.38,0,Auvergne-Rhône-Alpes,Annulée,Boutique
CMD00181,2,CL0196,PR0013,2025-04-15,3,11.10,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00181,3,CL0196,PR0034,2025-04-15,1,14.84,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00181,4,CL0196,PR0054,2025-04-15,1,6.39,0,Auvergne-Rhône-Alpes,En cours,Mobile
CMD00182,1,CL0188,PR0036,2024-01-28,5,46.69,0,Bretagne,Livrée,Mobile
CMD00182,2,CL0188,PR0018,2024-01-28,5,5.11,0,Bretagne,Annulée,Boutique
CMD00183,1,CL0184,PR0050,2025-04-21,2,46.89,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00183,2,CL0184,PR0048,2025-04-21,5,9.75,0.30,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00183,3,CL0184,PR0023,2025-04-21,5,42.25,0.25,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00183,4,CL0184,PR0025,2025-04-21,3,42.65,0.26,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00184,1,CL0112,PR0001,2025-05-09,2,30.58,0,Ouest,Livrée,Boutique
CMD00184,2,CL0112,PR0056,2025-05-09,2,14.59,0,Ouest,En cours,Mobile
CMD00184,3,CL0112,PR0012,2025-05-09,1,6.13,0.07,Ouest,Livrée,Mobile
CMD00184,4,CL0112,PR0004,2025-05-09,5,21.77,0.06,Ouest,Livrée,Mobile
CMD00185,1,CL0160,PR0011,2024-09-26,4,45.30,0,Bretagne,Livrée,Boutique
CMD00186,1,CL0198,PR0028,2025-07-20,2,21.42,0,Sud,Annulée,Mobile
CMD00186,2,CL0198,PR0058,2025-07-20,3,5.87,0.14,Sud,Livrée,Mobile
CMD00186,3,CL0198,PR0021,2025-07-20,3,31.42,0.14,Sud,Livrée,Mobile
CMD00186,4,CL0198,PR0003,2025-07-20,4,34.67,0.08,Sud,Livrée,En ligne
CMD00187,1,CL0142,PR0024,2025-04-14,4,4.30,0,Ouest,Annulée,En ligne
CMD00187,2,CL0142,PR0047,2025-04-14,1,42.48,0.07,Ouest,Livrée,En ligne
CMD00187,3,CL0142,PR0034,2025-04-14,3,2.88,0,Ouest,Annulée,Boutique
CMD00188,1,CL0114,PR0008,2025-08-23,4,39.20,0,Occitanie,Livrée,Mobile
CMD00189,1,CL0196,PR0009,2025-05-23,5,30.40,0.12,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00190,1,CL0103,PR0037,2024-09-11,1,15.14,0,Est,Livrée,Boutique
CMD00190,2,CL0103,PR0006,2024-09-11,4,4.39,0.24,Est,Livrée,En ligne
CMD00190,3,CL0103,PR0053,2024-09-11,3,20.95,0,Est,Livrée,Boutique
CMD00190,4,CL0103,PR0010,2024-09-11,3,25.05,0,Est,Livrée,Boutique
CMD00191,1,CL0126,PR0029,2024-05-22,1,29.97,0,Occitanie,Annulée,En ligne
CMD00191,2,CL0126,PR0035,2024-05-22,5,12.21,0,Occitanie,Livrée,En ligne
CMD00191,3,CL0126,PR0006,2024-05-22,3,12.47,0,Occitanie,Livrée,Boutique
CMD00191,4,CL0126,PR0011,2024-05-22,3,32.40,0.13,Occitanie,Livrée,Boutique
CMD00192,1,CL0140,PR0050,2024-10-15,3,33.37,0,Ouest,Livrée,En ligne
CMD00192,2,CL0140,PR0009,2024-10-15,5,22.64,0,Ouest,Livrée,Mobile
CMD00193,1,CL0053,PR0005,2024-08-10,5,17.06,0,Île-de-France,Livrée,Mobile
CMD00193,2,CL0053,PR0041,2024-08-10,5,26.03,0,Île-de-France,En cours,En ligne
CMD00193,3,CL0053,PR0021,2024-08-10,3,44.52,0,Île-de-France,En cours,Mobile
CMD00194,1,CL0116,PR0048,2024-05-15,5,21.86,0,Bretagne,En cours,Boutique
CMD00194,2,CL0116,PR0022,2024-05-15,3,30.46,0,Bretagne,Livrée,Boutique
CMD00194,3,CL0116,PR0044,2024-05-15,4,38.59,0.26,Bretagne,Annulée,Mobile
CMD00194,4,CL0116,PR0010,2024-05-15,5,30.55,0,Bretagne,Annulée,En ligne
CMD00195,1,CL0005,PR0027,2025-06-19,2,25.33,0.13,Île-de-France,En cours,En ligne
CMD00196,1,CL0012,PR0001,2024-09-06,1,24.68,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00196,2,CL0012,PR0051,2024-09-06,3,27.95,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00196,3,CL0012,PR0031,2024-09-06,3,2.20,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00197,1,CL0045,PR0060,2025-07-15,4,38.01,0,Sud,Annulée,En ligne
CMD00197,2,CL0045,PR0031,2025-07-15,4,42.85,0,Sud,En cours,Boutique
CMD00198,1,CL0077,PR0009,2025-09-05,3,30.53,0.25,Ouest,Livrée,Boutique
CMD00199,1,CL0061,PR0034,2024-11-16,1,6.79,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00199,2,CL0061,PR0013,2024-11-16,1,43.97,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00199,3,CL0061,PR0011,2024-11-16,3,16.40,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00199,4,CL0061,PR0008,2024-11-16,4,20.20,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00200,1,CL0072,PR0023,2024-04-24,2,30.64,0,Île-de-France,Livrée,Boutique
CMD00200,2,CL0072,PR0024,2024-04-24,3,9.50,0,Île-de-France,Annulée,Boutique
CMD00200,3,CL0072,PR0033,2024-04-24,1,11.68,0,Île-de-France,Livrée,En ligne
CMD00200,4,CL0072,PR0045,2024-04-24,2,9.89,0,Île-de-France,Livrée,En ligne
CMD00201,1,CL0106,PR0050,2025-03-26,1,17.93,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00201,2,CL0106,PR0029,2025-03-26,3,39.91,0.27,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00202,1,CL0128,PR0020,2024-04-24,3,21.01,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00202,2,CL0128,PR0050,2024-04-24,5,2.25,0,Auvergne-Rhône-Alpes,En cours,En ligne
CMD00203,1,CL0190,PR0024,2025-09-19,3,31.19,0,Île-de-France,En cours,En ligne
CMD00203,2,CL0190,PR0046,2025-09-19,4,39.08,0,Île-de-France,Livrée,Mobile
CMD00204,1,CL0138,PR0005,2025-06-17,4,23.05,0,Île-de-France,En cours,Mobile
CMD00204,2,CL0138,PR0050,2025-06-17,2,14.73,0.00,Île-de-France,En cours,Boutique
CMD00204,3,CL0138,PR0045,2025-06-17,5,15.25,0,Île-de-France,Livrée,Mobile
CMD00205,1,CL0068,PR0003,2025-02-20,1,32.94,0,Est,Livrée,En ligne
CMD00205,2,CL0068,PR0043,2025-02-20,1,20.33,0.25,Est,Livrée,Mobile
CMD00206,1,CL0052,PR0043,2025-12-01,4,26.36,0,Nord,Livrée,Mobile
CMD00206,2,CL0052,PR0048,2025-12-01,3,34.91,0,Nord,Livrée,Mobile
CMD00206,3,CL0052,PR0004,2025-12-01,3,8.17,0,Nord,Livrée,Mobile
CMD00207,1,CL0197,PR0033,2025-05-22,2,7.14,0,Île-de-France,En cours,En ligne
CMD00208,1,CL0064,PR0059,2024-07-19,1,19.84,0,Est,Livrée,Mobile
CMD00209,1,CL0040,PR0011,2024-09-21,4,21.12,0.12,Occitanie,Livrée,En ligne
CMD00209,2,CL0040,PR0057,2024-09-21,2,15.12,0,Occitanie,Livrée,Mobile
CMD00209,3,CL0040,PR0059,2024-09-21,3,30.58,0,Occitanie,Livrée,Boutique
CMD00210,1,CL0074,PR0047,2025-03-21,3,37.91,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00210,2,CL0074,PR0014,2025-03-21,5,41.90,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00210,3,CL0074,PR0016,2025-03-21,1,5.70,0,Auvergne-Rhône-Alpes,En cours,Mobile
CMD00211,1,CL0081,PR0015,2024-07-01,4,31.45,0,Ouest,Livrée,Mobile
CMD00211,2,CL0081,PR0060,2024-07-01,1,34.23,0.11,Ouest,Livrée,Mobile
CMD00211,3,CL0081,PR0045,2024-07-01,3,24.67,0,Ouest,Livrée,Mobile
CMD00211,4,CL0081,PR0030,2024-07-01,5,25.19,0,Ouest,Livrée,En ligne
CMD00212,1,CL0182,PR0022,2024-03-06,3,45.90,0.23,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00213,1,CL0127,PR0050,2024-01-23,3,29.99,0,Est,Livrée,Boutique
CMD00213,2,CL0127,PR0044,2024-01-23,5,45.46,0,Est,Annulée,En ligne
CMD00213,3,CL0127,PR0029,2024-01-23,2,8.32,0,Est,Livrée,Boutique
CMD00214,1,CL0159,PR0023,2025-11-02,4,6.93,0,Auvergne-Rhône-Alpes,En cours,Boutique
CMD00214,2,CL0159,PR0026,2025-11-02,3,16.22,0,Auvergne-Rhône-Alpes,Annulée,Boutique
CMD00214,3,CL0159,PR0022,2025-11-02,5,9.86,0.13,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00214,4,CL0159,PR0026,2025-11-02,1,24.46,0,Auvergne-Rhône-Alpes,Livrée,En ligne
CMD00215,1,CL0177,PR0009,2024-05-16,2,5.79,0,Sud,Annulée,En ligne
CMD00215,2,CL0177,PR0019,2024-05-16,4,18.92,0.30,Sud,Livrée,Mobile
CMD00215,3,CL0177,PR0015,2024-05-16,5,27.38,0,Sud,Livrée,Boutique
CMD00216,1,CL0125,PR0057,2024-07-15,3,7.24,0,Ouest,Livrée,En ligne
CMD00216,2,CL0125,PR0018,2024-07-15,2,22.52,0,Ouest,Livrée,Boutique
CMD00216,3,CL0125,PR0024,2024-07-15,4,17.87,0,Ouest,Annulée,En ligne
CMD00217,1,CL0107,PR0046,2024-11-27,1,40.72,0,Auvergne-Rhône-Alpes,Annulée,Mobile
CMD00217,2,CL0107,PR0040,2024-11-27,3,29.47,0,Auvergne-Rhône-Alpes,Livrée,Mobile
CMD00217,3,CL0107,PR0028,2024-11-27,5,7.39,0,Auvergne-Rhône-Alpes,Livrée,Boutique
CMD00218,1,CL0120,PR0040,2025-03-23,2,14.96,0,Sud,Livrée,En ligne
CMD00218,2,CL0120,PR0024,2025-03-23,4,8.37,0,Sud,Livrée,En ligne
CMD00219,1,CL0080,PR0019,2025-10-05,1,33.26,0,Est,Livrée,En ligne
